"state_abbr" "state_fips" "city_fips" "stpl_fips" "stcosub_fips" "city_name" "metric_name" "metric_number" "group_name" "group_number" "num" "denom" "est" "lci" "uci" "county_indicator" "multiplier_indicator" "data_yr_type" "data_yr" "geo_level" "date_export" "census_year" "version" "NCHS_disclaimer" "suggested_citation"
"121" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "female" 2 9637 316929 3 2.8 3.3 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"122" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "hispanic" 6 6706 72723 9.2 7.9 10.5 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"123" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "male" 3 15183 291624 5.2 4.7 5.7 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"124" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "other" 8 5605 61909 9.1 7.5 10.6 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"125" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "total population" 1 24820 608553 4.1 3.8 4.4 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"126" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "total population|0-18" 11 -999 -999 2 1.6 2.4 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"127" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "total population|19-25" 12 -999 -999 4.8 4 5.6 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"128" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "total population|26-34" 13 -999 -999 5.3 4.4 6.2 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"129" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "total population|35-44" 14 -999 -999 4.5 3.8 5.2 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"130" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "total population|45-64" 15 6131 144512 4.2 3.8 4.7 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"131" "DC" "11" "1150000" "1150000" "-999" "Washington" "Uninsured" 25 "white" 7 3523 225366 1.6 1.4 1.8 -999 -999 "2020, 5 Year Estimate" "2020" "city" 2022-12-09 2020 16.0 "" ""
"132" "DC" "11" "1150000" "1150000" "-999" "Washington" "Walkability" 27 "total population" 1 -999 -999 75.9 -999 -999 -999 -999 "2019" "2019" "city" 2022-12-09 2010 16.0 "" ""
"133" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.3 -999 -999 0 -999 "08-2022" "0822" "city" 2022-12-09 2020 16.0 "" ""
"134" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.4 -999 -999 0 -999 "07-2022" "0722" "city" 2022-12-09 2020 16.0 "" ""
"135" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.4 -999 -999 0 -999 "06-2022" "0622" "city" 2022-12-09 2020 16.0 "" ""
"136" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 4.9 -999 -999 0 -999 "05-2022" "0522" "city" 2022-12-09 2020 16.0 "" ""
"137" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 4.6 -999 -999 0 -999 "04-2022" "0422" "city" 2022-12-09 2020 16.0 "" ""
"138" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.7 -999 -999 0 -999 "03-2022" "0322" "city" 2022-12-09 2020 16.0 "" ""
"139" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.6 -999 -999 0 -999 "02-2022" "0222" "city" 2022-12-09 2020 16.0 "" ""
"140" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 6.4 -999 -999 0 -999 "01-2022" "0122" "city" 2022-12-09 2020 16.0 "" ""
"141" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.1 -999 -999 0 -999 "12-2021" "1221" "city" 2022-12-09 2020 16.0 "" ""
"142" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 5.7 -999 -999 0 -999 "11-2021" "1121" "city" 2022-12-09 2020 16.0 "" ""
"143" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 6.2 -999 -999 0 -999 "10-2021" "1021" "city" 2022-12-09 2020 16.0 "" ""
"144" "DC" "11" "1150000" "1150000" "-999" "Washington" "Unemployment - current, city-level" 39 "total population" 1 -999 -999 6.5 -999 -999 0 -999 "09-2021" "0921" "city" 2022-12-09 2020 16.0 "" ""
"145" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 21.6 -999 -999 -999 -999 "12-2021" "1221" "city" 2022-12-09 2020 16.0 "" ""
"146" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 27.8 -999 -999 -999 -999 "11-2021" "1121" "city" 2022-12-09 2020 16.0 "" ""
"147" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 34.4 -999 -999 -999 -999 "10-2021" "1021" "city" 2022-12-09 2020 16.0 "" ""
"148" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 40.2 -999 -999 -999 -999 "09-2021" "0921" "city" 2022-12-09 2020 16.0 "" ""
"149" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 48.7 -999 -999 -999 -999 "08-2021" "0821" "city" 2022-12-09 2020 16.0 "" ""
"150" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 50.7 -999 -999 -999 -999 "07-2021" "0721" "city" 2022-12-09 2020 16.0 "" ""
"151" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 44.7 -999 -999 -999 -999 "06-2021" "0621" "city" 2022-12-09 2020 16.0 "" ""
"152" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 46.6 -999 -999 -999 -999 "05-2021" "0521" "city" 2022-12-09 2020 16.0 "" ""
"153" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 45.1 -999 -999 -999 -999 "04-2021" "0421" "city" 2022-12-09 2020 16.0 "" ""
"154" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 40.1 -999 -999 -999 -999 "03-2021" "0321" "city" 2022-12-09 2020 16.0 "" ""
"155" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 32.2 -999 -999 -999 -999 "02-2021" "0221" "city" 2022-12-09 2020 16.0 "" ""
"156" "DC" "11" "1150000" "1150000" "-999" "Washington" "Air pollution - ozone" 45 "total population" 1 -999 -999 25.5 -999 -999 -999 -999 "01-2021" "0121" "city" 2022-12-09 2020 16.0 "" ""
